id,price,bedrooms,bathrooms,area,zip_code,age,grade
7385300020,725000,5,2.5,3210,98007,52,8
3876312570,350500,3,2.25,1870,98072,45,7
5016002275,610000,5,2.5,3990,98112,58,8
3213200250,605125,2,1,1160,98115,80,7
6448000010,1.39E+06,4,2.25,2940,98004,50,9
1330900050,550000,3,2.25,1850,98053,39,8
2810600022,335000,2,1.75,1060,98136,17,7
1761600050,397000,3,2,1100,98034,51,7
4233400480,240000,3,2,1190,98010,26,7
4222310680,240000,3,2,1030,98003,50,7
5630500005,262500,2,1.5,1140,98011,71,7
9523102040,440000,3,1.5,2260,98103,80,7
2626119028,160000,3,1,1140,98014,110,6
5015001680,427000,4,1,1860,98112,119,7
7202360430,920000,4,3.5,4080,98053,15,9
3880900170,2.30E+06,4,2.5,3280,98119,109,10
926069142,480000,4,2.5,2870,98077,43,9
2790410250,615000,4,1.75,2300,98052,43,9
6681500080,736500,3,2,2230,98199,105,7
9274201809,542500,3,2.5,1920,98116,16,8
418000415,191000,2,1,700,98056,68,6
8078460050,730000,4,2.5,2740,98074,29,8
7151700585,1.23E+06,5,2.25,3440,98122,119,9
2722059292,129000,1,1,650,98042,53,5
2223059099,284000,3,1.5,1500,98058,63,7
1703050500,645000,3,2.5,2490,98074,17,9
6386600130,218000,3,1.5,1330,98023,52,7
9194102188,675000,4,3.5,3190,98034,21,8
2464400285,575000,3,2.5,1590,98115,36,7
6450301310,225000,2,1,830,98133,70,6
7427800080,626000,3,2.25,1810,98033,31,8
40000669,499950,4,2.5,2910,98168,19,9
5538300225,405000,4,1.75,2180,98155,64,7
4239400840,152500,3,1,1090,98092,51,6
8035650500,325000,4,2.5,2160,98031,26,8
3888100029,475300,3,1,2110,98033,96,7
4364700585,485000,3,1.75,2180,98126,53,7
9839300285,720000,3,2.5,2100,98122,101,7
6141100380,465000,3,1.75,1410,98133,96,7
5652601330,489000,3,1.5,1020,98115,90,7
3025059093,3.10E+06,5,5.25,5090,98004,14,12
5466700290,288000,3,2.25,2090,98031,43,7
5437800020,225000,3,1.75,1350,98022,52,7
7784400185,499000,3,1.75,2650,98146,68,8
5561301150,632000,5,3,3520,98027,35,8
1523550480,580000,3,2.5,2040,98052,28,8
8083400066,730000,4,1.5,2340,98122,108,8
3797710020,325000,4,2.25,1770,98031,22,7
3205200480,421000,3,1.75,1100,98056,56,7
869700050,316000,3,2.5,1490,98059,22,8
2877101310,415000,2,1,1460,98117,106,6
7202330280,401000,3,2.25,1350,98053,17,7
6146600420,229950,3,0.75,1030,98032,76,5
8563030500,539950,3,1.75,1820,98008,54,8
3624039150,335000,3,2,1170,98106,101,6
7853210050,339000,3,2.5,1450,98065,16,7
3293700480,414950,4,1.75,2200,98133,102,7
3210700170,650000,4,2,1610,98004,54,8
8161020050,445000,3,2.5,2690,98014,26,8
8731983340,295000,3,2.25,1850,98023,46,9
7871500280,975000,4,2.25,2250,98119,108,9
3276200280,296500,3,1.5,1580,98055,59,7
826069180,440000,4,2.75,2030,98077,41,8
3955800080,420000,5,1.5,1890,98034,58,7
1657310170,302000,3,2.5,2140,98092,26,8
2597690050,350000,4,1.75,1770,98058,34,8
720079001,667000,3,1.75,3320,98022,87,8
3975400185,645000,3,2,1640,98103,79,7
3342101795,430000,4,2.75,1820,98056,32,7
9297301190,413000,4,1,1410,98126,95,7
7424100050,420000,3,1,1240,98033,52,7
7199340480,495000,3,2.25,1780,98052,41,7
2525049259,2.19E+06,4,4.5,4240,98039,16,10
8835700250,965000,4,2.5,3570,98075,30,10
6150700005,500000,4,2.5,1900,98133,12,8
6819100080,636100,3,1,1010,98119,101,7
3904902630,720000,4,2.5,2870,98029,34,9
5152200020,298000,3,1.75,1620,98003,58,8
3300701440,409000,2,1.75,1480,98117,95,6
1152700020,370000,4,2.5,2650,98042,15,9
8944300010,230000,5,1,1410,98023,53,7
8680300010,290000,3,2,1360,98155,68,7
8731950080,420000,4,2.25,2930,98023,43,8
5608000080,917000,4,2.5,3500,98027,25,10
2225039130,957000,5,3.25,3160,98199,15,10
7504180130,482000,3,2.25,1710,98074,31,7
3956100190,488000,3,1.75,2180,98045,30,9
2346200050,760369,5,2.5,2870,98006,6,9
40000471,170000,2,1,1500,98168,70,8
9346950050,625000,3,2.5,2120,98006,44,8
9477201150,357000,3,1.5,1590,98034,44,7
8078430130,583000,3,2.25,1830,98074,31,8
6404600006,173250,3,2,1210,98168,66,7
6415100122,414050,4,2,1590,98133,64,7
5505700020,400000,3,1.75,1050,98116,92,6
1117300050,537000,3,2,1550,98074,38,8
8651710430,465000,4,2.25,2070,98034,43,7
9292000380,425000,3,2.25,1740,98056,51,8
2525059127,445000,4,2,1700,98052,80,6
1788300010,179950,2,1,1200,98023,62,6
1150700130,275000,3,2.5,1710,98003,24,7
3354400545,190000,4,2.5,1840,98001,26,7
2742100009,385000,3,1.75,1900,98118,38,7
2475900170,303000,4,1,2300,98024,92,6
9189700255,165000,3,1,970,98058,53,6
2769600480,600000,2,2,1270,98107,76,6
2260800170,710000,3,2.25,3130,98027,42,8
1118500010,875000,5,3.25,4230,98074,30,10
5636010280,269950,3,2.5,1480,98010,24,7
2326059099,838000,4,2.5,3310,98052,19,9
4423100095,670500,4,2,1590,98102,69,7
8142000080,420000,4,1.5,1690,98155,60,7
3222059007,370000,3,1.5,1690,98030,68,7
6648000050,360000,3,1.75,1500,98133,63,7
3574900170,562500,4,2.5,2320,98034,29,8
2008000130,360500,3,2.5,3300,98198,59,8
291300010,389999,3,2.25,1445,98027,17,7
9412200280,450000,4,3,1890,98027,53,7
9315000010,247500,4,2,1760,98003,58,7
7889600080,208000,3,1,1050,98146,72,5
8663310010,455000,3,2.5,1980,98034,27,7
930000305,379400,4,1.75,2120,98177,70,7
7606200275,190000,3,1.5,760,98065,114,6
203900380,326188,3,1,1300,98053,43,7
880000005,168000,2,2.5,1160,98106,22,7
9406570290,314000,4,2.5,2340,98038,17,8
5561000920,630000,4,2.75,2710,98027,20,9
4037000470,550000,3,1.75,1440,98008,63,7
8651511060,530000,4,2.25,1980,98074,39,8
9413600010,637500,3,1.75,1680,98033,54,7
9358001732,400000,3,2.5,1390,98126,21,8
8820900029,700000,5,2.75,3100,98125,70,8
6802200670,272000,3,2.5,1680,98022,29,7
7852190630,600000,4,2.5,2710,98065,16,8
2815600235,450600,2,1,840,98136,77,7
3013300660,550000,3,2.25,2090,98136,32,10
8091600080,225000,3,1,1120,98022,33,6
8651402750,132825,3,1.5,1210,98042,51,6
8651402750,219950,3,1.5,1210,98042,51,6
2215500080,580000,5,2,1940,98115,75,7
225069016,568000,3,1.75,1930,98053,40,7
766900250,406000,3,1.75,1270,98028,30,7
2922703260,469000,3,1.75,1680,98117,91,7
8011100095,415000,3,2.5,2090,98056,20,8
2206700280,390000,3,1.5,1000,98006,64,7
7985000010,251000,3,1.75,1350,98003,53,8
1504800050,750000,3,2.5,3280,98126,19,9
5351200280,845000,4,2.5,2390,98122,32,9
7229900005,350000,3,1.5,1860,98059,54,7
3126049217,322000,3,1,1380,98133,76,7
7446500010,664500,4,2.25,3070,98011,10,8
2721600010,988000,3,1.75,2190,98109,97,8
3392900080,625000,2,1.75,1990,98103,68,7
1524059027,675000,2,1,930,98006,69,6
9414500480,503000,3,1.75,2070,98027,53,7
8576400050,431000,4,2.25,2170,98166,60,8
5252000170,250000,3,1.75,1910,98031,56,7
2676500080,268500,4,2.5,2100,98031,14,8
3585900080,1.07E+06,6,3.25,3560,98177,68,9
5126900321,295000,4,2.5,2290,98058,19,7
8563500020,780000,3,2.25,2130,98040,43,8
6624030050,354000,3,2.5,2160,98031,21,8
4343800080,305000,2,1,860,98133,71,6
1873100050,733000,5,2.75,2880,98052,15,8
3210700380,640000,4,2.75,2100,98004,52,8
4099500605,840000,4,2.5,2360,98040,47,8
4217401365,1.48E+06,5,3.25,3680,98105,93,10
923000095,525000,3,1,1560,98177,68,8
1828000050,625000,4,2.75,1680,98052,54,7
9126100346,350000,3,2,1380,98122,5,8
2919201365,650000,4,2.75,2610,98103,110,8
9297300500,435000,2,1,870,98126,70,7
6073200010,660000,3,1,1210,98006,65,8
8807810660,350000,3,1,1150,98053,50,6
2112700185,435000,3,2.5,3110,98106,53,8
1789800020,375900,6,1.5,2550,98023,62,8
3275300050,272000,3,3,2430,98003,37,8
3279000420,233000,3,1.75,1460,98023,41,7
952001660,500000,4,1.5,1330,98116,105,7
4023500362,540000,4,1.75,2040,98155,43,8
9510910050,712000,3,2.5,2375,98052,18,9
1137400050,425000,4,2.5,2480,98059,15,7
8864000425,242000,3,1.75,1580,98168,76,7
5518800010,515000,5,3.25,2740,98011,43,7
3204800430,415000,4,1.75,1920,98056,50,7
5152960080,375000,3,2.75,2200,98003,43,8
7696500280,182500,3,1,910,98001,49,7
8643000190,310000,3,1.5,1860,98198,57,7
7625701045,360000,3,1.75,1510,98136,73,7
7202360670,889000,4,3.5,3920,98053,16,9
4305700086,450500,2,1,1330,98117,68,7
731500170,342000,4,2.25,1964,98030,7,9
5096300130,413000,3,2,1520,98177,24,8
1441600020,960000,5,4,3720,98075,15,10
6163900073,180000,2,1,770,98155,73,7
5581400080,770000,4,2.5,3210,98074,25,10
8100000080,224400,3,1.75,1070,98010,26,7
5379806590,280000,3,1.5,1430,98188,64,7
9286100250,500000,3,2.5,1670,98027,20,8
4337600005,153000,2,1,710,98166,77,6
3645100280,385000,3,2.25,1920,98133,99,7
6170900190,325000,2,1,750,98177,73,7
8581400345,315000,4,3,2210,98002,16,7
4345300050,294999,4,2.5,1660,98030,26,7
6143000020,175000,3,1.75,1910,98001,57,8
6143000020,299000,3,1.75,1910,98001,57,8
111000190,146000,2,1,780,98168,83,6
5306100255,290000,3,2.25,1650,98133,58,7
1370803180,1.78E+06,3,3.25,3230,98199,15,10
5249803745,367500,2,1,810,98118,101,6
2787250080,535000,4,2.5,2750,98019,26,8
8656300345,334999,3,2.5,1650,98014,22,7
582000185,655000,3,1.75,1960,98199,68,7
191100235,1.30E+06,4,3.5,2790,98040,35,8
6662410250,480000,4,2.25,2230,98011,43,7
1053000010,465000,3,1.5,1280,98126,79,7
2473100635,297950,3,2,1240,98058,53,7
7960100050,590000,3,2,1860,98122,105,7
1177000130,805000,4,2.75,2410,98107,70,8
8732160250,204250,3,2.25,1960,98023,36,7
3905100630,500000,3,2.25,1710,98029,26,8
5469501410,490000,4,2.5,3480,98042,43,9
4107100190,2.50E+06,4,3.75,3480,98004,69,9
5215200050,750000,3,2.5,2960,98070,30,9
4027700006,405000,4,2.5,2670,98155,18,9
421000500,209995,2,1,700,98056,67,5
305010190,680000,4,2.5,2830,98075,22,9
751000190,355000,3,1.75,1120,98125,72,6
1446400715,280000,2,1,1310,98168,78,6
4027701284,385000,3,2.25,1710,98028,42,7
6072000380,505000,4,2.75,2200,98006,58,8
7212651100,429900,4,3.25,3310,98003,29,9
6977000080,560000,4,2.5,2280,98034,31,9
8651440780,231000,3,2,1640,98042,43,7
3298701025,135000,2,1,750,98106,77,6
475000605,800000,4,3,3520,98107,66,8
1023059430,420000,3,2.5,2720,98059,18,8
3760000020,360000,3,1,1660,98034,57,7
3905090080,642000,4,2.5,2560,98029,28,9
339600290,379950,3,2,1080,98052,35,7
9542400010,745000,3,1.75,2050,98005,61,9
1498303895,630000,4,2,2670,98144,90,9
739820050,250000,3,2.5,1730,98031,35,7
9238450430,275000,3,1,990,98072,52,7
3336000050,435000,6,3,3560,98118,63,7
5269200050,175000,2,1,700,98146,79,5
1982200430,560000,4,1.75,1880,98107,76,7
3763300005,325000,4,2.25,1870,98034,61,7
1336800185,1.19E+06,3,2.75,2500,98112,115,9
1561910190,399950,3,2.5,2570,98031,31,9
5415350480,752000,4,2.5,2940,98059,29,9
1126059108,1.20E+06,4,3.5,3930,98072,17,10
3818700185,400000,4,1.5,2150,98028,68,7
7883601155,240000,3,2,1330,98108,120,7
7559600430,640000,5,2.5,3220,98075,17,8
3449820380,564450,3,2.5,2710,98056,22,9
1523069022,300000,3,1.5,1630,98027,72,6
7569450480,286000,3,2.5,1680,98042,17,8
7202340190,531800,3,2.5,1930,98053,16,7
8651710190,502000,4,2.25,2140,98034,43,7
5450900010,993500,4,2.25,4070,98040,52,10
2201500980,450000,3,1,1350,98006,66,7
2624079028,997950,4,3.5,4270,98024,12,9
3095000185,526000,3,1,1320,98126,107,7
4476400275,335000,3,1.75,2100,98166,68,7
8018600980,187250,2,1,710,98168,94,6
7173700591,735000,3,2.25,2350,98115,72,7
2568800290,425000,3,1,1180,98125,69,7
5111400086,110000,3,1,1250,98038,75,6
1079350020,305000,3,2,1490,98059,26,7
88000591,212000,3,1,1000,98055,58,6
2524049108,1.38E+06,5,4.25,4050,98040,41,10
1552800280,298950,5,2.25,2300,98030,57,8
2423020010,525000,3,1.75,1330,98033,43,7
629410130,707000,4,3.25,3200,98075,16,9
4139440480,695000,3,2.75,2590,98006,27,10
4139440480,796500,3,2.75,2590,98006,27,10
7016300050,420000,4,2.5,2030,98034,47,7
3425059099,625000,5,2.5,2700,98005,65,8
9541600280,620000,3,1.75,1670,98005,63,8
3025300225,1.45E+06,5,2.75,3090,98039,67,9
7214770020,549950,5,2.5,2650,98077,36,9
7227801630,275000,4,2,1440,98056,77,5
7284900098,705000,3,2.5,2820,98177,41,9
7696630080,197000,3,1.75,1690,98001,44,7
3235390010,265000,3,1.75,1420,98031,29,8
2966800010,297000,4,1.75,1790,98166,69,7
6600410290,207500,3,1.75,1320,98042,50,7
6300500479,410000,3,2.5,1509,98133,6,8
1450900020,268000,3,2,1610,98031,26,7
1284000010,330000,4,1.75,1550,98022,53,6
3626039028,417500,3,1,1160,98177,103,6
7856560380,760000,4,2.25,2500,98006,41,8
2770604346,499000,3,2.5,1540,98119,25,8
9202650130,620000,4,2.5,1910,98027,33,8
8700100010,315000,3,2.5,2340,98030,28,7
4045750010,624950,3,2.5,2060,98033,26,8
5706201470,525000,3,2.25,1960,98027,59,7
8835210130,300000,2,1.5,1150,98034,38,7
8731990440,299900,4,2.75,2330,98023,43,8
5540000050,299000,3,2.5,2210,98030,54,7
2470200020,1.88E+06,4,2.75,3260,98039,52,10
9500900430,265000,4,1.75,1900,98002,62,6
3024089049,280000,2,1.75,1610,98065,72,6
6600410170,124740,3,1,1340,98042,42,6
7796000095,1.09E+06,3,2.75,3170,98033,63,9
1338600225,1.97E+06,8,3.5,4440,98112,61,10
316000190,219000,4,1,1370,98168,72,6
9276200190,569950,5,1,1420,98116,94,8
1447600285,212500,2,2,1030,98168,82,6
5307100280,680000,3,2.25,1820,98005,60,7
1338800280,1.46E+06,4,1.5,2650,98112,111,9
3211200420,300000,3,1,910,98034,49,7
2770604082,629950,3,2.5,1680,98119,6,9
7334600280,349900,2,1.75,1550,98045,51,6
5406500440,690000,4,2.5,2780,98075,19,8
1235100328,1.45E+06,5,4,4070,98033,6,10
4141010050,1.29E+06,3,2.5,3240,98040,33,11
9510310280,696000,4,3.5,3650,98045,24,9
725069102,650000,3,2.25,2180,98053,44,8
8562901350,640000,3,3.5,2480,98074,22,8
1442700430,499950,5,2.5,3180,98038,42,9
6806300980,490000,4,2.5,3630,98042,23,10
8562740290,685000,5,2.5,3160,98027,17,9
7454001405,387500,4,1,1370,98146,78,6
952007141,401750,2,1.5,1070,98116,15,8
1545806720,254950,4,2,2180,98038,43,7
5561300980,500000,4,2.25,2420,98027,43,8
9348700480,856500,4,2.5,3290,98052,17,10
1868900285,552000,3,1,1430,98115,101,6
8651720470,506500,4,2.5,1890,98034,42,7
3904950190,500000,3,2.25,1760,98029,32,8
5300200050,280000,4,2.75,2230,98168,52,7
7334501300,308000,3,1.75,1630,98045,41,7
8078350280,613500,3,2.5,2350,98029,31,8
4068300280,255000,3,1.75,1550,98010,44,7
2625079030,545000,3,2.5,3550,98014,43,10
1024069063,620000,4,2.5,2720,98075,54,7
3624039102,450000,3,1.75,1740,98126,71,7
8025700460,279000,4,1.75,1840,98031,44,7
8956000460,625000,3,2.5,2010,98027,11,9
2329800630,274950,3,1.75,1670,98042,33,7
2491200050,423000,3,1.75,1820,98126,68,7
6181700250,350000,2,1,720,98028,70,6
2460500020,305000,4,1.75,2370,98001,52,7
7893801760,368000,3,1.75,2120,98198,54,7
5259800440,232000,3,1.75,1290,98023,36,7
7338402850,250000,4,3,1800,98108,20,7
1423910130,220000,3,1.75,1230,98058,54,7
2769602135,435000,3,2,1380,98107,34,7
4365200425,350000,2,1,740,98126,98,6
2473380920,206325,5,2.5,1720,98058,50,7
2473380920,339000,5,2.5,1720,98058,50,7
2787700630,399000,4,2.5,2100,98059,51,7
6917700305,529000,2,1,1210,98199,70,6
7215720420,640000,4,2.5,2210,98075,21,9
2856100250,735000,4,2.5,2470,98117,16,8
9421500130,378000,5,2.5,2760,98125,60,8
1250201640,775000,3,2,2540,98144,115,8
5316100920,2.25E+06,3,4.25,5150,98112,66,11
6813600605,1.35E+06,4,4.5,3420,98103,6,9
1974300020,380000,4,2.5,2270,98034,53,8
1974300020,624900,4,2.5,2270,98034,53,8
3630020380,379770,3,2.5,1470,98029,15,8
1771000290,340000,3,1.75,1280,98077,44,8
5126310470,515500,4,2.75,2830,98059,15,8
1870400605,600000,4,2.25,1970,98115,112,7
4047200825,400000,1,1,1390,98019,60,6
7304300430,364000,4,1,1020,98155,73,6
8079010190,440000,4,2.5,2250,98059,31,8
1453600182,285000,2,1,800,98125,66,6
9828700235,669000,3,1,1560,98112,105,7
3448002285,475000,4,2,2100,98125,58,7
2513500010,747000,2,1,990,98103,109,7
9284801100,317000,3,1.5,1060,98126,39,7
8901000491,390000,2,1,1270,98125,79,6
452002135,1.07E+06,4,2.5,2740,98107,8,9
6610000591,1.21E+06,4,2.75,2470,98107,60,9
7518501025,580000,3,1.75,1970,98117,112,7
6072400470,518000,4,2.5,2070,98006,51,8
1865800250,147500,3,1.75,1010,98042,51,7
6072650250,555000,4,2.25,2220,98006,55,8
8807900233,427500,2,2,1090,98109,12,8
3585901025,1.74E+06,3,2.5,4310,98177,38,10
9238440020,265950,3,2.5,1490,98042,18,7
9325800005,247500,2,1,700,98133,70,6
7520000020,244000,4,1,1450,98146,77,6
3904920380,578550,3,2.5,2120,98029,31,8
3630080430,451000,4,2.5,1670,98029,15,7
8682262230,489000,2,1.75,1810,98053,16,8
3326079016,190000,2,1,710,98014,105,5
7214800430,475000,3,3,2540,98072,42,7
6430000275,485000,3,2,1420,98103,115,7
1924079090,530000,3,2.75,2440,98027,33,8
1509500380,379000,4,2.5,2570,98030,26,9
9809000010,1.63E+06,5,2.5,3090,98004,56,9
8722101100,739000,3,1.75,2050,98112,94,8
8651410670,189950,3,1,920,98042,51,6
3629830250,637500,4,3,2320,98029,21,8
868001435,2.23E+06,3,3,3450,98177,71,9
4168100020,209950,3,1,1660,98023,57,7
814000020,460000,3,1,1130,98125,76,6
7852010950,543500,4,2.5,2550,98065,22,8
2395710010,376000,4,2.75,2420,98038,15,8
3630000130,430000,3,2.25,1470,98029,15,8
2105200010,515000,4,2.5,2030,98166,67,7
2856100381,580000,7,2.75,2310,98117,105,6
5608030020,600000,5,3.5,3370,98027,22,9
3404700080,476800,3,1.75,1900,98052,101,6
1890000275,815000,3,1.5,1940,98105,104,8
7852000010,455600,3,2.5,2420,98065,22,7
5230300280,270000,3,1,1010,98059,51,7
4232902335,1.20E+06,5,4,2710,98119,46,10
4232900250,525000,2,1.5,1340,98119,117,7
1312930250,242000,3,1.75,1310,98198,41,7
6446200305,715000,4,2.5,2650,98029,60,8
7852020670,475000,3,2.75,1890,98065,21,8
4475000170,370000,4,3,2580,98058,21,8
7202360170,788600,4,2.75,3500,98053,15,9
6146600185,160000,2,1,1040,98032,108,6
2825079001,800000,5,1.75,1930,98014,90,7
3905040780,520000,4,3,2190,98029,28,8
2488200168,725000,3,1.75,1530,98136,35,8
3336000170,335000,4,1,1480,98118,106,7
8835700010,919000,4,2.5,3620,98075,27,10
303800020,425000,3,2.75,3370,98092,34,9
3971700670,420000,5,2.5,2100,98155,37,7
2481610050,905000,4,3,3370,98072,39,10
4154304505,435000,2,1,2240,98118,80,7
7202330170,438000,3,2.5,1650,98053,17,7
9430100020,725000,4,2.75,2630,98052,26,8
2436700280,840000,4,1.75,2330,98105,96,8
7525211410,425500,3,2.5,1970,98052,42,8
3760500514,853505,3,2.5,2820,98034,35,9
4067600255,398000,2,1,590,98010,37,5
7853302130,418500,3,2.5,2060,98065,13,7
811000050,826000,3,1.5,1890,98109,91,9
8691330130,742000,4,2.5,2810,98075,23,10
6623400050,180000,4,1,1470,98055,96,6
9542801410,286000,4,1.75,2190,98023,42,8
7202330190,421200,3,2.5,1440,98053,17,7
3303950660,390000,3,3,2480,98038,26,8
4140930010,739000,4,2.5,2780,98006,18,9
2724069169,499900,4,3,2180,98027,52,7
7979900430,670000,3,2.25,3340,98155,70,8
1338300010,842500,3,2.25,2560,98112,110,8
5238800020,492500,2,2.25,1600,98070,42,7
4154305575,836500,3,2.5,2230,98118,24,9
6821102385,334000,2,1,900,98199,75,7
6600410480,179900,3,1,1010,98042,43,6
4146800050,563000,3,2,1580,98103,80,7
3793500050,310000,3,2.5,1890,98038,17,7
641900050,335000,4,2.25,2160,98133,55,7
641900050,499950,4,2.25,2160,98133,55,7
2402100715,658500,2,1,1410,98103,93,8
1453602313,297000,2,1.5,1430,98125,21,7
1890000225,725000,6,1.75,2380,98105,103,8
7525900050,780000,3,2.25,2206,98074,37,6
6413600290,252500,3,1,1030,98125,73,7
952006728,330000,3,2.5,1070,98102,15,7
1088801350,525000,3,2.5,2320,98011,30,9
3575302759,365000,2,1.75,1270,98074,38,7
3508100161,500000,4,3,2570,98116,90,7
8651410190,179950,3,1,920,98042,51,6
1823099028,440000,3,2,1790,98045,13,7
745000005,145000,1,0.75,480,98146,72,4
9414700020,331000,4,3,2483,98030,15,8
2331300415,780000,3,2.25,2140,98103,115,9
6815100380,855000,3,1.75,1900,98103,55,7
7575610250,225000,3,2.25,1650,98003,34,8
5153900080,199000,3,1,1510,98003,54,7
7525410190,550000,3,1.75,2910,98075,41,8
6819100020,1.43E+06,4,4.25,4960,98109,111,11
1868902745,805000,3,2,2710,98115,91,8
3783100080,261000,3,1.5,1810,98042,37,7
3327750020,347000,3,1,940,98052,52,7
1112700010,390000,3,2.25,1600,98034,41,7
9269260420,436000,4,2.5,2640,98011,20,7
9286730020,1.80E+06,5,3.25,3890,98004,43,10
8673400190,557000,3,2.5,1630,98107,16,8
1951600250,135000,3,1,830,98032,61,7
3296900280,425000,3,2.5,1800,98019,27,8
5459000305,648752,3,2.25,2060,98040,56,8
4122900020,1.39E+06,4,3,4040,98004,48,9
5212000020,630100,4,2.75,1910,98033,43,7
1825079005,739000,4,2.5,2800,98014,21,9
6450303235,269000,3,1.5,1320,98133,34,7
7227501190,250000,3,1,1220,98056,78,6
7853300020,475000,5,2.75,3100,98065,13,7
2922703235,290000,1,1,550,98117,104,6
6138000095,219000,3,1,1080,98002,67,7
2356800020,416000,2,1,880,98117,102,6
5379805495,179000,2,1,720,98188,71,6
3861440010,302000,4,2.75,2030,98003,32,7
2505500009,565000,4,2,2040,98033,59,7
3388000080,281700,3,1,1570,98031,58,7
480000170,480000,2,1,1500,98103,118,7
2597650660,775000,4,2.5,3180,98027,32,9
7304300470,375000,3,1.75,1260,98155,73,7
7334600170,345000,3,1.5,1390,98045,41,7
7222000244,300000,3,3,2850,98055,43,8
9558020840,364950,4,2.5,2070,98058,18,8
5592900020,410000,3,3.25,2650,98056,64,8
8732190380,231000,3,1.75,1220,98023,42,7
2249800080,445000,3,2,1630,98056,33,9
2062600020,530000,2,2.5,1785,98004,45,7
7660100309,353500,3,2.5,1260,98144,12,8
6093900280,209950,3,1.5,1380,98003,60,7
4154303125,650000,3,1.75,2330,98118,70,8
2695600005,325000,2,1,840,98126,72,7
3826500020,257000,3,2.25,1730,98030,42,8
9238440130,337000,4,2.5,2230,98042,18,7
3630030010,541000,3,2.5,1790,98029,15,8
1592000130,577500,3,2.5,2280,98074,36,9
2487200279,560000,3,2.5,2430,98136,42,8
1959703070,979700,5,3,3730,98102,93,7
4038700680,750000,5,3,2230,98008,60,8
9390700095,407500,2,1,770,98102,97,7
6392003810,530000,4,1.75,1814,98115,69,7
7806210250,235000,4,1.75,1920,98002,43,7
2919200440,715000,4,2.5,1860,98117,92,7
6751500185,795000,5,3,2750,98008,63,7
5137300130,465000,4,2.5,1930,98023,52,9
2744000010,287600,3,2.5,1950,98001,30,7
4279600010,630000,6,3,2470,98007,38,8
2540830020,445000,3,2.25,1630,98011,34,7
7214800190,490000,4,2.25,2110,98072,42,8
9169100185,565000,3,1.75,1490,98136,66,8
859000022,330000,3,2.5,1740,98106,12,8
1180005050,463000,4,2.75,1900,98178,59,7
3625700010,1.87E+06,5,4,4510,98040,51,10
7335400020,219500,3,1,1090,98002,108,5
8902000050,622200,3,1.75,1720,98125,61,7
1972200698,474800,2,3.25,1400,98103,20,8
415100010,465000,4,2.5,2090,98133,55,7
5500200010,389950,3,1.75,1580,98177,54,8
1842390130,650000,4,2.5,2620,98052,36,8
6362900007,395000,3,2,1500,98144,17,7
5466380050,304500,4,2.5,2030,98031,19,8
7417700185,307000,3,1,1020,98155,71,6
4127000050,485000,3,2.5,1540,98038,82,7
8084900170,1.56E+06,5,3,3910,98004,60,9
2205700470,650500,5,4.25,3920,98006,65,7
3629200020,960000,4,2.5,3180,98040,34,9
6070800050,710000,3,2.5,2330,98006,23,9
6329000185,540000,3,2.5,2600,98146,108,8
8815400020,601000,4,1.75,1950,98115,69,7
1742800430,463828,5,1.75,3250,98055,55,8
5006000170,293000,4,1,1130,98166,76,6
7202310010,597500,3,2.5,2620,98053,18,7
323089005,240000,2,1,1120,98045,88,5
1525079056,284000,3,1.75,1800,98014,52,7
4140900050,440000,4,1.75,2180,98028,54,8
7387500235,340000,3,1.75,1960,98106,72,7
7387500235,363000,3,1.75,1960,98106,72,7
3726800010,270000,2,1,1150,98144,110,6
2621760290,365000,4,2.5,2800,98042,23,7
6046401300,428000,3,2,1310,98103,34,7
3326069026,600000,3,1.75,2340,98053,32,8
6608500290,405000,3,2.5,1430,98033,60,7
1862700290,339900,4,2.5,2340,98003,39,8
4331000190,275000,3,1,1290,98166,64,7
5101400994,361600,2,1,760,98115,79,6
1615900020,325000,6,2,2780,98030,65,7
2804600005,1.05E+06,3,2,2090,98112,89,8
7431500280,959750,4,3,3060,98008,63,8
6303401365,210000,3,1,1110,98146,58,7
2817850290,258000,3,2,1790,98001,22,7
3205100080,468000,3,1.5,1830,98056,58,7
2464400280,710000,4,3.5,2850,98115,115,8
7889601300,268000,3,1,1420,98146,79,6
8151600101,115000,2,1,790,98146,90,5
3764650010,500000,3,2.5,2300,98034,22,8
3521069150,431000,3,2.5,2440,98022,24,9
4345000440,241500,3,2,1310,98030,25,7
1822059073,300000,3,1,1380,98031,57,7
2600130190,982000,4,2.5,2790,98006,33,9
7985100190,248500,3,2.5,1360,98003,32,8
305010050,665000,4,2.5,2510,98075,22,9
3761100257,1.22E+06,3,3,4560,98034,19,10
952003340,380000,2,1,780,98126,102,6
3347401315,220000,3,2,1410,98178,80,7
513000585,631500,4,2,2530,98116,110,8
1049010050,386100,3,2,1270,98034,48,7
1370802455,1.05E+06,4,4.5,3180,98199,91,9
4206901435,650000,2,1.75,1450,98105,117,7
1467400095,545000,4,1.75,2040,98038,61,7
2592210290,870000,4,2.5,2650,98006,36,9
3034200275,380000,3,1.75,1240,98133,47,7
7221400285,265000,2,1,820,98055,63,6
7518502210,645500,2,1,1890,98117,111,7
1646501845,570000,3,2,1270,98117,109,7
8081020380,1.20E+06,4,2.5,3350,98006,25,10
2158900095,605000,2,1,1550,98112,93,8
4031000460,199500,3,1,920,98001,58,7
